metric_name,group_name,data_period,est,lci,uci,geo_name,state_abbr,period_type,source_name
Dental Care,Total,2022,50.2,46.9,53.5,Patterson,LA,1 year modeled estimate,PLACES
Dental Care,Total,2022,54.8,52,57.6,Shreveport,LA,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.1,64.5,69.7,Ellsworth,ME,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.3,66.1,70.5,Portland,ME,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.5,61.6,65.4,Aspen Hill,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.9,51.6,56.2,Baltimore,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.7,65.3,70.1,Bel Air South,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,77.6,76,79.2,Bethesda,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.3,65.3,69.3,Bowie,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,70.1,67.8,72.4,Columbia,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,52.1,49.8,54.4,Dundalk,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.1,70.9,75.3,Ellicott City,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.7,61.6,65.8,Frederick,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.8,62.9,66.7,Gaithersburg,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.5,63.6,67.4,Germantown,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.4,60,64.8,Glen Burnie,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,72.3,70.6,74,North Bethesda,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,66,63.4,68.6,Oakland,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,69.6,67.8,71.4,Rockville,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.2,63.9,68.5,Severn,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.7,62.8,66.6,Silver Spring,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.8,61.8,65.8,Towson,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.2,59.9,64.6,Waldorf,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.2,59.1,63.3,Wheaton,MD,1 year modeled estimate,PLACES
Dental Care,Total,2022,64,61.9,66.1,Boston,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.1,71,75.2,Braintree Town,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.3,57.7,62.9,Brockton,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,72.4,70.5,74.3,Cambridge,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,53,50.6,55.4,Chelsea,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.3,62.7,67.9,Chicopee,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.2,55.9,60.6,Everett,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,59,56.4,61.6,Fall River,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.9,66.9,70.9,Framingham,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.2,65.8,70.6,Haverhill,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.4,52.7,58.1,Lawrence,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.1,57.8,62.4,Lowell,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.6,59,64.2,Lynn,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.5,62.3,66.7,Malden,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.4,69.4,73.4,Medford,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,76.1,74.3,77.9,Melrose,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,70.6,68.2,73,Methuen Town,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,57.2,54.6,59.8,New Bedford,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,81.3,79.5,83.1,Newburyport,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,78.5,76.9,80.1,Newton,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.1,70.9,75.3,Peabody,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.1,65.8,70.4,Quincy,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.7,58.4,63,Revere,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.6,69.6,73.6,Somerville,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.2,53.5,58.9,Springfield,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.8,61.4,66.2,Taunton,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,70.8,68.8,72.8,Waltham,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.2,72.3,76.1,Watertown Town,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.1,68.9,73.3,Weymouth Town,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.2,69.1,73.3,Winthrop Town,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.7,59.3,64.1,Worcester,MA,1 year modeled estimate,PLACES
Dental Care,Total,2022,57.5,54.4,60.6,Albion,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,69.2,67.1,71.3,Ann Arbor,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.1,54.9,61.3,Bangor,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.8,58.9,64.7,Battle Creek,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,61,58,64,Bay City,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.8,61.7,65.9,Dearborn,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.1,61,65.2,Dearborn Heights,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.8,49.5,54.1,Detroit,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.4,56.7,62.1,Eastpointe,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.8,72.9,76.7,Farmington Hills,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,50.5,47.9,53.1,Flint,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,65,62.6,67.4,Grand Rapids,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.9,53,58.8,Jackson,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.4,57.6,63.2,Kalamazoo,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.8,64.4,69.2,Kentwood,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.3,60.7,65.9,Lansing,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.2,73.5,76.9,Livonia,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.5,50.4,56.6,Muskegon,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,76.3,74.4,78.2,Novi,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,66,62.9,69.1,Paw Paw,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.8,51.3,56.3,Pontiac,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,77.4,75.6,79.2,Rochester Hills,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.7,73.8,77.6,Royal Oak,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.2,48.1,54.3,Saginaw,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.9,69.6,74.2,St. Clair Shores,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.1,71.7,76.5,Schoolcraft,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.9,64.6,69.2,Southfield,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.3,64.4,70.2,South Haven,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.3,65.9,70.7,Sterling Heights,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.1,61,65.2,Taylor,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,76,74.2,77.8,Troy,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.5,61,66,Warren,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.5,63.4,67.6,Westland,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.6,62.1,67.1,Wyoming,MI,1 year modeled estimate,PLACES
Dental Care,Total,2022,71,69,73,Apple Valley,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.5,66.3,70.7,Blaine,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,68,66.3,69.7,Bloomington,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.6,59.8,63.4,Brooklyn Park,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.3,65.2,69.4,Burnsville,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.5,64.3,68.7,Coon Rapids,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,63,60.6,65.4,Duluth,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,72.3,70.4,74.2,Eagan,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.1,71.5,74.7,Eden Prairie,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.7,73.2,76.2,Edina,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.1,71.2,75,Lakeville,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,72.4,70.8,74,Maple Grove,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.4,60.6,64.2,Minneapolis,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.6,73.1,76.1,Minnetonka,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.2,72.7,75.7,Plymouth,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,69.6,67.2,72,Rochester,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.2,59.9,64.5,St. Cloud,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.1,69.5,72.7,St. Louis Park,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.5,60.5,64.5,St. Paul,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.4,73.4,77.4,Woodbury,MN,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.8,63.4,68.2,Blue Springs,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.9,57.1,62.7,Columbia,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.5,55.6,61.4,Florissant,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.5,55.9,61.1,Independence,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,54.5,51.7,57.3,Joplin,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.3,57.4,61.2,Kansas City,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,70.2,67.9,72.5,Lee's Summit,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.4,63.7,69.1,O'Fallon,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.7,63,68.4,St. Charles,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.6,53.7,59.5,St. Joseph,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.1,53.5,58.7,St. Louis,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.4,63.7,69.1,St. Peters,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.7,52.8,58.6,Springfield,MO,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.7,60.3,65.1,Billings,MT,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.9,62.3,67.5,Bozeman,MT,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.4,58.9,63.9,Great Falls,MT,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.3,63.8,68.8,Missoula,MT,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.2,62.3,68.1,Ainsworth,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.9,63.3,68.5,Bellevue,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.4,55.7,61.1,Grand Island,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.4,59.6,65.2,Kearney,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.6,63.3,67.9,Lincoln,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.4,61.2,65.6,Omaha,NE,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.6,57.5,63.7,Carson City,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.8,57.1,62.5,Enterprise,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.8,61.2,66.4,Henderson,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.4,52.7,58.1,Las Vegas,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,52.4,49.6,55.2,North Las Vegas,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.9,49.1,54.7,Paradise,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.3,57.4,63.2,Reno,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.3,57.4,63.2,Sparks,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.7,53.9,59.5,Spring Valley,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,45.7,42.9,48.5,Sunrise Manor,NV,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.2,59.6,64.8,Manchester,NH,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.5,63.9,69.1,Nashua,NH,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.6,57,62.2,Asbury Park,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,44.3,41.4,47.2,Atlantic City,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.2,56.6,61.8,Bayonne,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.6,56.7,62.5,Bound Brook,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.8,57,62.6,Burlington,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,40.5,37.9,43.1,Camden,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,78.7,76.8,80.6,Chatham,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.9,62,67.8,Clayton,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.9,62.4,67.4,Clifton,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.2,52.3,58.1,Dover,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,54.9,52.3,57.5,East Orange,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.3,55.3,61.3,Egg Harbor City,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,52.4,49.6,55.2,Elizabeth,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.1,62.6,67.6,Englewood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.3,71.1,75.5,Fair Lawn,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,76.7,74.6,78.8,Fanwood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,69.2,66.8,71.6,Fort Lee,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,78.3,76.4,80.2,Franklin Lakes,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.4,55.8,61,Freehold,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.5,69.1,73.9,Garwood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.7,58.8,64.6,Glassboro,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.4,59.9,64.9,Hackensack,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.6,60.7,66.5,Hammonton,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.3,71.1,75.5,Highlands,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.1,73,77.2,Hillsdale,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,69.8,67.4,72.1,Hoboken,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.6,56,61.2,Jersey City,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,57.4,54.8,60,Kearny,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.5,53.8,59.2,Lawnside,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.9,59.3,64.5,Linden,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.8,56.2,61.4,Long Branch,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.8,65.4,70.2,Middlesex,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.2,73.1,77.3,Midland Park,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.9,55.8,62,Millville,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.3,73.2,77.4,Montvale,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.9,64.5,69.3,Morristown,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,76.7,74.6,78.8,Mountainside,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,48.8,46.2,51.4,Newark,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,49.2,46.6,51.8,New Brunswick,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,76.4,74.3,78.5,New Providence,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,71.1,68.8,73.4,Paramus,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,47.8,45.1,50.5,Passaic,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,47.9,45.1,50.7,Paterson,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,44.2,41,47.4,Penns Grove,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,50.6,48,53.2,Perth Amboy,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.6,48.9,54.3,Plainfield,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,47.1,44,50.2,Pleasantville,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.4,72.2,76.6,Princeton,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.2,61.6,66.8,Rahway,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,77.7,75.7,79.7,Ridgewood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.3,73.2,77.4,Ringwood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.7,58,63.4,Roselle,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.1,65.7,70.5,Roselle Park,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.8,73.7,77.9,Saddle River,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,45.9,42.7,49.1,Salem,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.7,57.8,63.6,South Bound Brook,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,75.4,73.3,77.5,Summit,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,45.7,42.9,48.5,Trenton,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,49.5,46.8,52.2,Union City,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.6,55.6,61.6,Vineland,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.3,71.1,75.5,Waldwick,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,74.9,72.6,77.2,Watchung,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,77.4,75.4,79.4,Westfield,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,50.6,48,53.2,West New York,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.3,71.1,75.5,Westwood,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.2,65.3,71.1,Wildwood Crest,NJ,1 year modeled estimate,PLACES
Dental Care,Total,2022,63.6,61.1,66.1,Albuquerque,NM,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.1,58.3,63.9,Las Cruces,NM,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.5,65.7,71.3,Rio Rancho,NM,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.7,64.3,69.1,Santa Fe,NM,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.2,56.6,61.8,Albany,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,52.9,50,55.8,Binghamton,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.1,50.7,55.5,Buffalo,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.2,48.1,54.3,Elmira,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.7,49.1,54.3,Hempstead Village,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,54.6,51.6,57.6,Hudson,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,62.1,59.3,64.9,Lockport,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.5,58.1,62.9,Mount Vernon,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.3,63,67.6,New Rochelle,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.6,57.1,60.1,New York,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,55.8,52.9,58.7,Niagara Falls,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.2,63.5,68.9,North Tonawanda,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.5,53.7,59.3,Poughkeepsie,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.3,50.8,55.8,Rochester,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,54.6,51.7,57.5,Schenectady,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,53.4,50.7,56.1,Syracuse,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,56.3,53.5,59.1,Troy,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,50.7,47.9,53.5,Utica,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.9,65.7,70.1,White Plains,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.3,58.9,63.7,Yonkers,NY,1 year modeled estimate,PLACES
Dental Care,Total,2022,73,70.7,75.3,Apex,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,66.4,63.8,69,Asheville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.1,55.3,60.9,Burlington,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,73.5,71.4,75.6,Cary,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,67.2,64.6,69.8,Chapel Hill,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,61.9,59.1,64.7,Charlotte,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.9,62,67.8,Concord,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.2,61.3,67.1,Durham,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,58.9,55.8,62,Fayetteville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.2,56.1,62.3,Gastonia,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.6,56.7,62.5,Greensboro,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.5,56.4,62.6,Greenville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,60.2,57.4,63,High Point,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,70.7,68.1,73.3,Huntersville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,60,56.9,63.1,Jacksonville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.9,57.2,62.6,Kannapolis,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,68,65.1,70.9,Mooresville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,65.7,63.2,68.2,Raleigh,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,56,53.4,58.6,Rocky Mount,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,64.2,61.3,67.1,Wilmington,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,59.8,56.9,62.7,Winston-Salem,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,51.6,48.3,54.9,Yanceyville,NC,1 year modeled estimate,PLACES
Dental Care,Total,2022,68.3,65.7,70.9,Bismarck,ND,1 year modeled estimate,PLACES
